open_time,aapl_close,aapl_high,aapl_low,aapl_open,aapl_volume,aapl_log_return,aapl_high_low_ratio,aapl_close_open_ratio,aapl_RSI14,aapl_MOM10,aapl_ROC10,aapl_SMA5,aapl_SMA20,aapl_SMA50,aapl_EMA12,aapl_EMA26,aapl_MACD,aapl_MACD_signal,aapl_ATR14,aapl_volatility20,aapl_volume_log1p,aapl_volume_MA20,nvda_close,nvda_high,nvda_low,nvda_open,nvda_volume,nvda_log_return,nvda_high_low_ratio,nvda_close_open_ratio,nvda_RSI14,nvda_MOM10,nvda_ROC10,nvda_SMA5,nvda_SMA20,nvda_SMA50,nvda_EMA12,nvda_EMA26,nvda_MACD,nvda_MACD_signal,nvda_ATR14,nvda_volatility20,nvda_volume_log1p,nvda_volume_MA20,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_log_return,btc_high_low_ratio,btc_close_open_ratio,btc_RSI14,btc_MOM10,btc_ROC10,btc_SMA5,btc_SMA20,btc_SMA50,btc_EMA12,btc_EMA26,btc_MACD,btc_MACD_signal,btc_ATR14,btc_volatility20,btc_volume_log1p,btc_volume_MA20,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_log_return,eth_high_low_ratio,eth_close_open_ratio,eth_RSI14,eth_MOM10,eth_ROC10,eth_SMA5,eth_SMA20,eth_SMA50,eth_EMA12,eth_EMA26,eth_MACD,eth_MACD_signal,eth_ATR14,eth_volatility20,eth_volume_log1p,eth_volume_MA20,is_holiday
2020-05-27,77.14379883,77.28930432,75.92641792,76.66606776,112945200.0,0.004347415,1.017950095,1.006231324,64.623269,1.624794006,2.151503466,77.10792236,74.44317169,67.71988365,75.80583115,73.32675945,2.479071698,2.502970794,1.946543363,0.013985637,18.54241331,141959380.0,8.492414474,8.599499552,7.965949497,8.591779843,1175892000.0,-0.022328451,1.079532271,0.988434833,60.07992049,0.719966888,9.263065212,8.768994331,8.023091531,7.100018053,8.428405808,7.950447034,0.477958774,0.450086012,0.386627684,0.026830935,20.88529285,591190000.0,8841.0,9225.0,8811.73,9204.07,68910.35551,0.040225426,1.046899984,1.041066621,53.8487318,-475.97,-4.917025136,8969.018,9250.91,8335.4038,9129.162043,8975.34857,153.8134731,276.3713113,496.8005476,0.037647288,11.14057625,89763.98546,200.92,208.44,200.76,208.29,494816.7273,0.036173845,1.038254632,1.036681266,54.87116518,1.29,0.623188406,203.966,202.7495,192.222,204.3742819,201.1219002,3.252381754,4.229864075,11.34244433,0.039593899,13.11194475,785962.8688,0
2020-05-28,77.17776489,78.43637538,76.54239846,76.81885228,133560800.0,0.000440199,1.024744154,1.004672194,64.71173487,2.570602417,3.445516934,77.06038818,74.82265511,68.04034508,76.01689788,73.61201911,2.404878766,2.483352389,1.942788617,0.012675965,18.71006737,141773380.0,8.454310417,8.726756446,8.346974557,8.379847441,734896000.0,-0.00449693,1.045499347,1.008885958,59.28103395,0.704275131,9.087379673,8.672766304,8.074168968,7.16088768,8.432391133,7.987770248,0.444620885,0.448992987,0.386138698,0.026682753,20.41523955,608976800.0,9204.07,9625.47,9110.0,9575.89,74110.78766,0.039602704,1.056582876,1.040397346,58.63625822,-158.04,-1.623599101,9048.366,9239.704,8379.696,9197.889421,9019.83312,178.0563008,256.7083092,498.1340799,0.038694783,11.21332988,88435.33502,208.29,220.5,204.67,220.21,643945.9777,0.055650297,1.077344017,1.057227903,60.92869689,5.3,2.46614862,206.688,203.1945,193.164,206.8105463,202.5358335,4.274712751,4.23883381,11.66298402,0.041550649,13.37537167,772264.7579,0
2020-05-29,77.10257721,77.88102161,76.74609208,77.42026038,153532400.0,-0.000974689,1.014788108,0.99589664,64.328252,2.03704071,2.71368301,77.11325378,75.12497711,68.38924408,76.18392547,73.87057897,2.313346496,2.44935121,1.885084396,0.012183599,18.84942218,140296800.0,8.841314316,8.841314316,8.452318321,8.5215506,745256000.0,0.044759124,1.046022402,1.037524123,64.45125207,0.841743946,10.52236442,8.692738533,8.152291846,7.236694546,8.495302392,8.050995734,0.444306657,0.448055721,0.386342791,0.027175287,20.42923834,627443800.0,9575.87,9605.26,9330.0,9427.07,57374.36296,-0.015663143,1.02950268,0.984460942,56.12662802,-348.46,-3.564614911,9189.712,9234.0875,8422.5666,9233.147972,9049.998815,183.1491566,241.9964787,482.2145027,0.038379726,10.95737027,87206.51919,220.24,224.79,217.57,220.67,603058.0759,0.002086736,1.033184722,1.001952416,61.14544225,6.09,2.838102339,210.842,203.7245,194.187,208.9427699,203.8791051,5.063664811,4.40380001,11.34562802,0.041508604,13.30977044,773024.0627,0
2020-05-30,77.10257721,77.88102161,76.74609208,77.42026038,153532400.0,-0.000974689,1.014788108,0.99589664,64.328252,2.03704071,2.71368301,77.11325378,75.12497711,68.38924408,76.18392547,73.87057897,2.313346496,2.44935121,1.885084396,0.012183599,18.84942218,140296800.0,8.841314316,8.841314316,8.452318321,8.5215506,745256000.0,0.044759124,1.046022402,1.037524123,64.45125207,0.841743946,10.52236442,8.692738533,8.152291846,7.236694546,8.495302392,8.050995734,0.444306657,0.448055721,0.386342791,0.027175287,20.42923834,627443800.0,9426.6,9740.0,9331.23,9697.72,55665.27254,0.028305468,1.043806658,1.028761165,59.51988417,186.29,1.958590874,9349.186,9282.835,8479.3426,9304.620591,9097.978162,206.6424293,234.9256688,476.9684668,0.032626141,10.92712972,80796.52372,220.63,247.0,218.8,243.66,1019550.751,0.099105438,1.128884826,1.104382904,70.0791487,33.68,16.03962282,218.744,206.5305,195.904,214.2838822,206.8258381,7.458044177,5.014648844,12.54951173,0.037263145,13.83487363,750340.2975,1
2020-05-31,77.10257721,77.88102161,76.74609208,77.42026038,153532400.0,-0.000974689,1.014788108,0.99589664,64.328252,2.03704071,2.71368301,77.11325378,75.12497711,68.38924408,76.18392547,73.87057897,2.313346496,2.44935121,1.885084396,0.012183599,18.84942218,140296800.0,8.841314316,8.841314316,8.452318321,8.5215506,745256000.0,0.044759124,1.046022402,1.037524123,64.45125207,0.841743946,10.52236442,8.692738533,8.152291846,7.236694546,8.495302392,8.050995734,0.444306657,0.448055721,0.386342791,0.027175287,20.42923834,627443800.0,9697.72,9700.0,9381.41,9448.27,48333.7864,-0.02605915,1.033959714,0.974277459,55.27646392,379.62,4.186069591,9470.604,9327.1725,8530.7714,9326.7205,9123.925706,202.7947948,228.499494,465.6557192,0.032952456,10.7859068,74772.85045,243.71,245.39,229.58,231.57,821608.6888,-0.050891607,1.068864884,0.950186697,62.0051367,32.83,16.51907014,224.88,208.8225,197.3688,216.943285,208.6587389,8.284546026,5.66862828,12.78240375,0.039650926,13.61902073,736755.741,1
2020-06-01,78.05076599,78.17201931,76.92553159,77.05648726,80791200.0,0.012222754,1.016203823,1.012903245,66.98532081,3.429023743,4.595207294,77.25681152,75.53190765,68.76624863,76.4711317,74.18022245,2.290909248,2.417662818,1.839470348,0.011317133,18.20737862,132305520.0,8.772332191,8.806699436,8.656032092,8.799228626,389876000.0,-0.007832844,1.017406052,0.996943319,62.91772639,0.314285278,3.715813846,8.648908234,8.238794827,7.306066303,8.537922361,8.104428065,0.433494296,0.445143436,0.371981322,0.025627836,19.7813393,629832800.0,9448.27,10380.0,9421.67,10200.77,76649.12696,0.076631552,1.101715513,1.07964421,63.68700154,1030.77,11.24067612,9669.944,9396.6715,8596.711,9461.189654,9203.69195,257.4977045,234.2991361,500.8467393,0.036341146,11.24700654,74279.16779,231.56,250.68,230.66,248.23,823816.6994,0.069473532,1.086794416,1.071989981,67.55281182,40.87,19.70968364,232.868,211.746,199.1616,221.7566257,211.5899435,10.16668228,6.56823908,13.29937491,0.041715375,13.62170455,744458.7862,0
2020-06-02,78.41210938,78.43636152,77.34265402,77.78401796,87642800.0,0.004618911,1.014141065,1.008074813,67.96462629,2.032203674,2.660652243,77.57740326,75.90744629,69.22564758,76.76974365,74.49369556,2.276048092,2.389339873,1.786201573,0.011137458,18.28878003,130009260.0,8.791256905,8.803210767,8.624651431,8.762369275,391320000.0,0.002154995,1.020703368,1.003296783,63.17658415,0.074707031,0.857071116,8.670325661,8.315647578,7.379412661,8.576896906,8.155304275,0.421592631,0.440433275,0.358165466,0.025309293,19.7850362,633521000.0,10202.71,10228.99,9266.0,9518.04,108970.7732,-0.069274262,1.103927261,0.93289332,53.80129876,338.89,3.691954048,9658.374,9407.105,8650.3136,9469.935861,9226.97699,242.9588708,236.031083,533.8569722,0.038327045,11.59884417,75104.39275,248.23,253.8,225.0,237.71,955520.9186,-0.043304292,1.128,0.957619949,61.45123383,31.11,15.05808325,236.368,213.6525,200.79,224.210991,213.5247625,10.68622854,7.391836973,14.40656242,0.042594553,13.77001298,751927.6818,0
2020-06-03,78.84377289,79.10568425,78.15990225,78.73222188,104491200.0,0.005489964,1.012100604,1.001416841,69.14219446,2.905220032,3.825751114,77.91739807,76.2513607,69.7172364,77.08882507,74.81592351,2.272901563,2.366052211,1.726171604,0.010895008,18.46461342,127846260.0,8.735722542,8.832100151,8.666490263,8.788269951,365440000.0,-0.006337036,1.019109222,0.994020733,61.81296964,-0.035863876,-0.408864197,8.718987274,8.38667295,7.448191729,8.601331619,8.198298221,0.403033399,0.4329533,0.344411496,0.025559603,19.71661267,633348200.0,9518.02,9690.0,9365.21,9666.24,46252.64494,0.015450457,1.034680482,1.015572567,55.41897173,945.9,10.84705413,9706.208,9400.818,8706.2644,9500.136498,9259.514991,240.6215068,236.9491678,518.923617,0.036714187,10.74189555,70938.75612,237.71,245.0,232.71,244.52,502928.1337,0.028245662,1.052812513,1.028648353,63.7347568,44.62,22.32116058,241.138,215.714,202.5114,227.3354539,215.820706,11.51474795,8.216419167,14.25537939,0.042768384,13.12820455,721339.076,0
2020-06-04,78.16474915,78.96501817,77.79128681,78.66673971,87560400.0,-0.008649568,1.015088211,0.99361877,65.0890815,0.749313354,0.96791208,78.11479492,76.52419968,70.08636292,77.25435185,75.06398467,2.190367185,2.330915206,1.686711586,0.011191028,18.28783941,125107600.0,8.736721039,8.912869859,8.648022669,8.698351039,424280000.0,0.000114294,1.030625173,1.004411181,61.82892253,-0.198729515,-2.224057017,8.775469398,8.452705193,7.498815994,8.622160761,8.238181392,0.383979368,0.423158513,0.338728331,0.025605134,19.86590417,638389000.0,9666.32,9881.63,9450.0,9789.06,57456.10097,0.012626033,1.045675132,1.012697697,56.76996179,888.71,9.985112945,9724.476,9424.45,8769.6208,9544.586268,9298.740547,245.8457202,238.7284783,512.6883587,0.034926576,10.95879388,68017.0231,244.54,246.6,236.0,243.21,669369.3392,-0.005371837,1.044915254,0.994561217,62.96210643,39.06,19.13299045,241.048,218.1315,204.321,229.7776918,217.8495426,11.92814921,8.958765175,13.99428086,0.041191107,13.41409276,709570.0612,0
2020-06-05,80.39096832,80.451595,78.38544065,78.41454026,137250400.0,0.028083068,1.026358905,1.025204867,71.07563679,3.552719116,4.623633611,78.77247314,76.87074242,70.50659218,77.73690823,75.45857605,2.278332183,2.320398601,1.729578319,0.012392071,18.73731756,126209360.0,8.889697075,8.966435156,8.678417387,8.764623697,481748000.0,0.017358022,1.033187822,1.014270251,64.2902627,0.148243904,1.695872542,8.78514595,8.517570353,7.554272947,8.663320194,8.286441813,0.37687838,0.413902487,0.335106148,0.025448354,19.99293172,643789800.0,9788.14,9854.75,9581.0,9621.16,47788.05005,-0.017300596,1.028572174,0.982940579,54.34541126,779.98,8.822125553,9759.054,9436.4445,8820.0052,9556.366842,9322.62347,233.743372,237.731457,495.621333,0.035183139,10.77455181,67427.0442,243.22,247.87,239.14,240.03,502547.411,-0.013161352,1.036505812,0.986884302,61.02801742,39.14,19.48329932,242.74,220.1105,205.6758,231.35497,219.4925394,11.86243055,9.53949825,13.6182608,0.041322493,13.12744725,701202.4298,0
2020-06-06,80.39096832,80.451595,78.38544065,78.41454026,137250400.0,0.028083068,1.026358905,1.025204867,71.07563679,3.552719116,4.623633611,78.77247314,76.87074242,70.50659218,77.73690823,75.45857605,2.278332183,2.320398601,1.729578319,0.012392071,18.73731756,126209360.0,8.889697075,8.966435156,8.678417387,8.764623697,481748000.0,0.017358022,1.033187822,1.014270251,64.2902627,0.148243904,1.695872542,8.78514595,8.517570353,7.554272947,8.663320194,8.286441813,0.37687838,0.413902487,0.335106148,0.025448354,19.99293172,643789800.0,9621.17,9735.0,9531.05,9666.3,32752.95089,0.00468077,1.021398482,1.004690698,54.90305306,462.23,5.022017434,9652.16,9435.7575,8872.7802,9573.279635,9348.080991,225.1986448,235.2248946,474.7876664,0.034481131,10.39677887,65632.30353,240.04,244.7,237.83,241.94,389423.078,0.007925846,1.028886179,1.007915347,61.78728702,33.65,16.15536031,241.482,221.8575,207.1008,232.9834361,221.1553143,11.82812185,9.99722297,13.13624217,0.040961856,12.8724242,685237.9891,1
2020-06-07,80.39096832,80.451595,78.38544065,78.41454026,137250400.0,0.028083068,1.026358905,1.025204867,71.07563679,3.552719116,4.623633611,78.77247314,76.87074242,70.50659218,77.73690823,75.45857605,2.278332183,2.320398601,1.729578319,0.012392071,18.73731756,126209360.0,8.889697075,8.966435156,8.678417387,8.764623697,481748000.0,0.017358022,1.033187822,1.014270251,64.2902627,0.148243904,1.695872542,8.78514595,8.517570353,7.554272947,8.663320194,8.286441813,0.37687838,0.413902487,0.335106148,0.025448354,19.99293172,643789800.0,9666.85,9802.0,9372.46,9746.99,57952.84839,0.00831291,1.045830017,1.008290188,55.93907124,171.1,1.786779088,9697.95,9436.4105,8922.748,9600.004307,9377.629806,222.3745008,232.6548158,471.5556902,0.034510345,10.96740226,64429.61577,241.94,245.37,234.6,244.56,571102.5552,0.010770916,1.045907928,1.010829131,62.85629594,24.35,11.05762681,242.852,223.34,208.244,234.764446,222.8889947,11.87545125,10.37286863,12.96722487,0.040373586,13.25532583,660586.1544,1
2020-06-08,80.86628723,80.90024172,79.37729985,80.08784275,95654400.0,0.00589518,1.019186113,1.009719883,72.17283852,3.533309937,4.568956298,79.33557739,77.15362701,70.87383331,78.21835116,75.85914725,2.359203908,2.328159662,1.714818573,0.011567931,18.37625226,124300160.0,8.775092125,8.859553477,8.656246888,8.847096126,387736000.0,-0.012975706,1.02348669,0.991861284,61.11103582,-0.216391563,-2.406627993,8.785697937,8.567204452,7.601650162,8.680515875,8.322638133,0.357877743,0.402697538,0.327845008,0.025531884,19.77583526,646215800.0,9746.99,9800.0,9633.0,9782.01,40664.66413,0.003586465,1.01733624,1.003592904,56.40714752,354.94,3.765114718,9721.104,9436.7345,8975.9734,9628.005183,9407.583894,220.4212882,230.2081103,449.8017123,0.034506336,10.61313938,62535.86096,244.57,247.7,240.59,246.4,383116.5472,0.007495554,1.02955235,1.00748252,63.62589926,25.73,11.65994471,243.228,224.931,209.5714,236.5545312,224.6305507,11.92398054,10.68309101,12.54885167,0.040329897,12.85609713,647556.8323,0
2020-06-09,83.4198761,83.81273576,80.51465061,80.54617767,147712400.0,0.031089588,1.040962547,1.035677651,77.18091993,6.610725403,8.606689884,80.33713074,77.50501938,71.34390251,79.01858576,76.41920124,2.599384525,2.382404635,1.827909043,0.012857711,18.8107777,124388460.0,9.015271187,9.078804901,8.72152316,8.770107485,468488000.0,0.02700267,1.040965521,1.027954469,65.01555663,0.331101418,3.812700884,8.830500793,8.616246295,7.65607729,8.732016693,8.373944285,0.358072408,0.393772512,0.329947632,0.025294407,19.96502105,646187200.0,9782.0,9877.0,9570.0,9772.43,46024.00129,-0.000979829,1.032079415,0.999021672,56.23116315,74.71,0.770387266,9717.778,9449.7845,9034.8854,9650.224385,9434.609532,215.6148534,227.2894589,439.60159,0.033901786,10.73694003,61090.87412,246.37,249.82,238.0,243.8,420327.1713,-0.010608015,1.049663866,0.989568535,61.6811032,0.14,0.057457112,243.346,226.622,211.0434,237.6692187,226.0505099,11.61870884,10.87021457,12.49679084,0.039991681,12.94879105,634596.5604,0
2020-06-10,85.56606293,86.03409908,83.92914271,84.36807924,166651600.0,0.02540214,1.025080161,1.01419949,80.37732566,8.422264099,10.91761649,81.68158875,78.00737228,71.82269737,80.02588994,77.09674655,2.929143394,2.491752387,1.884074324,0.013101762,18.93141597,124605980.0,9.334931374,9.467728966,9.122405614,9.13660796,632180000.0,0.034843488,1.037854418,1.02170646,69.41668478,0.842516899,9.920817003,8.95034256,8.694370484,7.710492382,8.824772797,8.445128514,0.379644284,0.390946866,0.338698357,0.024340812,20.26468472,653143200.0,9772.44,9992.72,9704.18,9885.0,47130.76298,0.011453301,1.029733579,1.011518106,57.89354388,436.73,4.622327685,9770.546,9490.602,9095.758,9686.343711,9467.971789,218.3719219,225.5059515,428.8114765,0.031921881,10.76070243,58000.97322,243.79,250.28,242.0,247.78,431285.6172,0.016193039,1.034214876,1.016366545,63.51932296,16.21,7.000043183,244.896,229.074,212.5842,239.2247235,227.6601017,11.56462179,11.00909602,12.19559149,0.037209237,12.97452815,605964.6695,0
2020-06-11,81.45802307,85.13442662,81.35617437,84.71003977,201662400.0,-0.04920091,1.046440879,0.96161002,62.36864543,4.280258179,5.545973228,82.34024353,78.34991531,72.221847,80.24621812,77.41980407,2.826414048,2.558684719,2.050203912,0.017664698,19.12210558,124657980.0,8.766371727,9.229791442,8.756156452,9.118919406,583652000.0,-0.062840419,1.054091655,0.961338875,55.93748402,0.31206131,3.691150365,8.956272697,8.745187306,7.754527464,8.815788017,8.468924307,0.34686371,0.382130235,0.355846683,0.029124139,20.18481547,651033200.0,9885.22,9964.0,9113.0,9280.4,94418.98473,-0.063113807,1.093383079,0.938815727,47.46607363,-920.37,-9.02255418,9693.366,9496.122,9138.8632,9623.890832,9454.077582,169.8132499,214.3674112,458.9677996,0.035232518,11.45550803,59774.7659,247.78,250.09,226.2,230.51,816456.8916,-0.07224701,1.1056145,0.930301074,51.88764561,-17.72,-7.138540869,242.61,230.2315,213.5404,237.8839968,227.8712053,10.01279152,10.80983512,13.03090638,0.040778465,13.61273062,607403.8961,0
2020-06-12,82.16127777,84.34383836,81.0506002,83.59692088,200146000.0,0.008596285,1.040631879,0.982826603,63.86137996,5.058700562,6.561000611,82.69430542,78.70470238,72.69978104,80.54084268,77.77102434,2.769818336,2.600911442,2.138992073,0.017686085,19.11455766,126718820.0,8.902154922,9.156039752,8.673683763,9.131374074,570908000.0,0.015370367,1.055611434,0.974897628,58.03333044,0.060840607,0.688139846,8.958764267,8.790316534,7.811503677,8.829075233,8.501015464,0.32805977,0.371316142,0.364883062,0.028595036,20.16273864,649463000.0,9278.88,9557.12,9232.51,9465.13,50119.06693,0.01970987,1.035159453,1.020072466,50.40533212,-52.91,-0.555891759,9636.994,9510.421,9178.518,9599.466089,9454.89628,144.5698089,200.4078907,449.3708139,0.035491184,10.82217674,60104.4044,230.46,239.38,228.19,237.55,446515.3412,0.030083882,1.049038082,1.030764558,55.46760075,-0.16,-0.067308906,241.208,231.779,214.5812,237.8326127,228.5881531,9.244459638,10.49676002,12.89941307,0.041085343,13.00923128,605801.6671,0
2020-06-13,82.16127777,84.34383836,81.0506002,83.59692088,200146000.0,0.008596285,1.040631879,0.982826603,63.86137996,5.058700562,6.561000611,82.69430542,78.70470238,72.69978104,80.54084268,77.77102434,2.769818336,2.600911442,2.138992073,0.017686085,19.11455766,126718820.0,8.902154922,9.156039752,8.673683763,9.131374074,570908000.0,0.015370367,1.055611434,0.974897628,58.03333044,0.060840607,0.688139846,8.958764267,8.790316534,7.811503677,8.829075233,8.501015464,0.32805977,0.371316142,0.364883062,0.028595036,20.16273864,649463000.0,9464.96,9494.73,9351.0,9473.34,27759.78485,0.000867018,1.015370549,1.000885371,50.53778515,-192.9,-1.995605323,9575.26,9548.071,9217.8848,9580.062075,9456.262481,123.7995937,185.0862313,427.5393272,0.033252164,10.23137969,57973.40032,237.55,238.73,234.66,238.11,253797.7809,0.002354624,1.017344243,1.002357398,55.74965826,-6.41,-2.621462457,239.55,233.6895,215.5916,237.8752877,229.2934751,8.581812612,10.11377054,12.26874071,0.04002325,12.44429703,584814.8033,1
2020-06-14,82.16127777,84.34383836,81.0506002,83.59692088,200146000.0,0.008596285,1.040631879,0.982826603,63.86137996,5.058700562,6.561000611,82.69430542,78.70470238,72.69978104,80.54084268,77.77102434,2.769818336,2.600911442,2.138992073,0.017686085,19.11455766,126718820.0,8.902154922,9.156039752,8.673683763,9.131374074,570908000.0,0.015370367,1.055611434,0.974897628,58.03333044,0.060840607,0.688139846,8.958764267,8.790316534,7.811503677,8.829075233,8.501015464,0.32805977,0.371316142,0.364883062,0.028595036,20.16273864,649463000.0,9473.34,9480.99,9245.0,9342.1,30055.50661,-0.013950471,1.02552623,0.986146386,48.31637381,-446.96,-4.565913377,9489.194,9570.1585,9253.9534,9543.452525,9447.806001,95.64652381,167.1982898,413.8572324,0.033254376,10.31083444,56334.4801,238.13,238.59,229.83,231.77,304943.2119,-0.026987251,1.038115129,0.973291899,51.75311967,-11.44,-4.703753957,237.144,235.0705,216.3428,236.9360126,229.4769213,7.459091294,9.582834691,12.01811637,0.040682199,12.62788413,576565.3826,1
2020-06-15,83.17737579,83.82971945,80.65288,80.81536276,138808800.0,0.012291268,1.039389039,1.029227278,65.96225924,5.126609802,6.568301716,83.15652313,79.13248405,73.1785923,80.94646316,78.17149482,2.774968337,2.635722821,2.213124028,0.017588712,18.74860801,125341840.0,9.142585754,9.151056978,8.714046204,8.785304087,400004000.0,0.026649877,1.050150156,1.040668105,61.52326432,0.370253563,4.220697015,9.032262993,8.824543476,7.86711236,8.877307621,8.548539189,0.328768432,0.3628066,0.370035041,0.026565493,19.80698511,620080200.0,9342.1,9495.0,8910.45,9426.02,86107.92471,0.008942884,1.065602747,1.008982991,49.83481893,-195.14,-2.028237759,9397.398,9599.4005,9288.6118,9525.385983,9446.192223,79.19375936,149.5973837,426.0495729,0.033212933,11.36336834,57724.88783,231.74,233.55,218.27,230.86,875026.9206,-0.003934034,1.07000504,0.996202641,51.18592883,-9.17,-3.820355789,233.76,236.569,217.0124,236.0012415,229.5793716,6.421869848,8.950641722,12.25110806,0.040419114,13.68201107,596457.8919,0
2020-06-16,85.38175201,85.65336572,83.59690633,85.23139905,165428800.0,0.026157016,1.024599707,1.001764056,70.03245663,6.969642639,8.888477424,83.54889832,79.58257637,73.71851753,81.62881529,78.70558795,2.923227343,2.693223726,2.231900164,0.017752996,18.92405145,126854360.0,9.037693024,9.235270318,8.808723825,9.193662192,535716000.0,-0.011539305,1.048423188,0.983035143,59.20988511,0.246436119,2.803195513,9.03674736,8.840600634,7.926380959,8.901982299,8.584772806,0.317209492,0.353687178,0.374071573,0.026029335,20.09911473,608143000.0,9426.05,9589.0,9373.09,9525.59,52052.44693,0.010507911,1.023035093,1.010560097,51.64988062,-140.71,-1.455675905,9446.436,9615.4765,9323.6312,9525.41737,9452.07354,73.34382985,134.3466729,411.0396034,0.032116077,10.8600263,56881.9924,230.86,236.0,228.7,235.3,499194.6676,0.01904983,1.031919545,1.019232435,53.84388712,-6.64,-2.744482103,234.718,237.9195,217.7916,235.8933582,230.0031219,5.890236295,8.338560637,11.89745748,0.039946145,13.12075342,596676.7889,0
2020-06-17,85.26293945,86.18688949,85.14168609,86.12626281,114406400.0,-0.001392514,1.012276048,0.989976073,69.54971867,6.419166565,8.141627842,83.48827362,80.0487957,74.15419823,82.18791131,79.19131769,2.996593627,2.753897706,2.14713611,0.017631526,18.55526759,127488200.0,9.20462513,9.267410843,9.039437685,9.082790811,408304000.0,0.018302144,1.025219838,1.013413754,61.67943886,0.468902588,5.367645156,9.010686111,8.862252569,7.976790342,8.948542734,8.630687793,0.317854941,0.346520731,0.363760591,0.02627556,19.82752256,592692200.0,9526.97,9565.0,9236.61,9465.14,48046.41115,-0.006366285,1.035553087,0.993510004,50.45628623,-281.85,-2.891661939,9446.438,9609.939,9358.1544,9516.143928,9453.041426,63.10250239,120.0978388,405.1360603,0.030883264,10.77994353,55578.77358,235.31,237.3,227.65,233.82,478187.2917,-0.006309707,1.042389633,0.993667927,52.81161078,-10.74,-4.391560353,233.972,238.6,218.5432,235.57438,230.2858536,5.288526403,7.72855379,11.73692481,0.038268152,13.07775985,588388.8546,0
2020-06-18,85.29689789,85.71400977,84.68820361,85.21929396,96820400.0,0.0003982,1.01211274,1.000910638,69.61418797,7.132148743,9.124507941,84.25604858,80.4428688,74.60526276,82.66621694,79.64358289,3.022634054,2.807644976,2.067041114,0.017375672,18.38836828,126753980.0,9.186688423,9.250969183,9.08353963,9.195657677,254408000.0,-0.001950563,1.018432193,0.999024621,61.25033783,0.449967384,5.150300466,9.094749451,8.874814463,8.03150794,8.985180532,8.671873025,0.313307507,0.339878086,0.349736945,0.026012733,19.35444984,576035800.0,9465.13,9489.0,9280.0,9386.32,37381.95377,-0.008362266,1.022521552,0.991673648,48.87044909,-395.69,-4.04507867,9429.034,9607.9015,9370.3094,9496.171016,9448.099098,48.07191818,105.6926547,391.1263417,0.030738425,10.5289701,54579.15312,233.82,234.65,227.93,231.27,334347.7992,-0.010965729,1.029482736,0.989094175,50.99746854,-15.13,-6.140422078,232.604,239.13,218.8614,234.9121677,230.3587533,4.553414363,7.093525905,11.37857303,0.038395605,12.71994004,574953.3408,0
2020-06-19,84.80944061,86.4681855,83.70118325,86.00257679,264476000.0,-0.005731222,1.033058102,0.986126739,67.40797974,4.41847229,5.496229716,84.78568115,80.84142838,75.01445999,82.99594366,80.02623901,2.969704645,2.84005691,2.117038337,0.017314528,19.39326107,134843340.0,9.22978878,9.412914728,9.195904834,9.211103235,524160000.0,0.004680638,1.023598536,1.002028589,61.93560654,0.340091705,3.82568385,9.160276222,8.899231243,8.083142796,9.022812571,8.713200118,0.309612452,0.333824959,0.340914757,0.025430378,20.07730754,564190400.0,9386.32,9438.3,9215.79,9310.23,45330.98367,-0.008139515,1.02414443,0.991893522,47.32412082,-462.2,-4.729632241,9422.66,9588.527,9384.114,9467.564706,9437.886572,29.67813376,90.48975052,379.0823173,0.030030701,10.7217681,54062.43867,231.26,231.95,226.74,229.0,397284.5981,-0.009863856,1.02297786,0.99022745,49.3715853,-14.8,-6.070549631,232.05,238.397,219.3198,234.0026034,230.2581049,3.744498498,6.423720423,10.93796067,0.030952576,12.89241069,543840.0331,0
2020-06-20,84.80944061,86.4681855,83.70118325,86.00257679,264476000.0,-0.005731222,1.033058102,0.986126739,67.40797974,4.41847229,5.496229716,84.78568115,80.84142838,75.01445999,82.99594366,80.02623901,2.969704645,2.84005691,2.117038337,0.017314528,19.39326107,134843340.0,9.22978878,9.412914728,9.195904834,9.211103235,524160000.0,0.004680638,1.023598536,1.002028589,61.93560654,0.340091705,3.82568385,9.160276222,8.899231243,8.083142796,9.022812571,8.713200118,0.309612452,0.333824959,0.340914757,0.025430378,20.07730754,564190400.0,9310.23,9395.0,9170.95,9358.95,30329.06538,0.005219309,1.024430403,1.005232953,48.4488757,-526.05,-5.321699545,9409.246,9584.061,9394.7538,9450.854751,9432.039419,18.81533247,76.15486691,368.0085804,0.029524126,10.31989476,53162.20262,229.0,230.85,225.62,228.89,303704.9883,-0.000480465,1.023180569,0.999519651,49.28957897,-18.89,-7.623698442,231.656,238.263,219.6572,233.216049,230.1567638,3.059285231,5.750833385,10.5302492,0.028836379,12.62381537,517944.8481,1
